Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES405_PM1_Concentration_ug/m3,ES405_PM2.5_Concentration_ug/m3,ES405_PM4_Concentration_ug/m3,ES405_PM10_Concentration_ug/m3,ES405_Air_Flow_Rate_L/min,ES405_Internal_Air_Temperature_degC,ES405_Internal_Relative_Humidity_%,ES405_Internal_Air_Pressure_hpa,ES405_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2023-08-01 13:51:00,40.693417,-111.960526,1300.9,0.0,193.9,1.0,13.23,26.3,24.78,46.81,2.2,3.2,4.8,6.5,1.0,29.39,29.5,656.2,0.0,37.5,2.09,37.4,842.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=13, tm_min=51, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,51,13,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 14:11:00,40.713627,-111.977158,1292.7,18.62,0.1,1.0,13.24,26.32,25.28,44.15,2.4,3.4,5.3,6.6,1.0,29.22,29.9,656.6,0.0,41.7,2.09,37.3,843.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=14, tm_min=11, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,11,14,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 14:31:00,40.725834,-111.925156,1286.6,12.66,89.9,1.0,13.26,26.54,25.45,44.47,2.9,4.3,6.6,9.4,1.0,29.28,29.5,656.9,0.0,25.6,2.09,37.4,843.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=14, tm_min=31, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,14,BUS04,Good,< 12.00,4.00 - 6.00
2023-08-01 14:51:00,40.763493,-111.909485,1288.7,0.0,172.9,1.0,13.27,26.89,26.07,39.44,2.6,3.4,4.6,6.2,1.0,29.5,28.7,657.3,0.0,44.1,2.11,37.6,843.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=14, tm_min=51, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,51,14,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 15:11:00,40.763542,-111.909447,1290.8,0.0,172.9,1.0,13.28,27.17,26.51,38.6,2.5,3.4,4.9,6.9,1.0,29.5,28.2,657.4,0.0,38.8,2.11,38.0,844.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=15, tm_min=11, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,11,15,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 15:31:00,40.72596,-111.920586,1296.3,13.32,272.8,1.0,13.2,27.37,26.04,43.11,2.7,4.4,7.2,10.3,1.0,29.78,30.2,657.3,0.0,30.5,2.1,38.1,843.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=15, tm_min=31, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,15,BUS04,Good,< 12.00,4.00 - 6.00
2023-08-01 15:51:00,40.725368,-111.982475,1288.9,14.66,79.5,1.0,13.21,27.54,26.27,40.34,2.1,3.0,4.4,5.9,1.0,30.11,28.8,656.9,0.0,48.4,2.06,38.3,843.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=15, tm_min=51, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,51,15,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 16:11:00,40.693378,-111.960487,1299.5,0.0,190.7,1.0,13.11,27.81,27.03,38.31,1.9,2.6,3.5,4.3,1.0,30.22,29.9,656.8,0.0,47.6,2.09,38.5,843.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=16, tm_min=11, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,11,16,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 16:31:00,40.693352,-111.960487,1299.6,0.0,190.7,1.0,13.12,28.0,26.92,40.19,2.0,2.8,4.2,6.2,1.0,30.28,27.8,656.9,0.0,50.5,2.1,38.8,843.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=16, tm_min=31, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,16,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 16:51:00,40.727123,-111.964806,1294.5,13.89,112.6,1.0,13.24,28.08,26.61,40.06,2.4,3.7,5.7,7.0,1.0,30.5,29.4,657.5,0.0,38.4,2.1,38.9,844.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=16, tm_min=51, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,51,16,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 17:11:00,40.760223,-111.91674,1290.9,0.0,359.8,1.0,13.22,28.2,26.75,41.9,2.4,3.7,6.1,8.4,1.0,30.72,27.0,657.9,0.0,43.3,2.12,39.0,844.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=17, tm_min=11, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,11,17,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 17:31:00,40.763535,-111.909416,1296.1,0.0,172.3,1.0,13.18,28.87,29.58,34.21,2.2,3.2,4.9,6.9,1.0,30.89,27.8,657.8,0.0,42.5,2.1,39.4,844.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=17, tm_min=31, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,17,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 17:51:00,40.760746,-111.912888,1289.6,0.0,274.4,1.0,13.12,30.38,29.58,34.74,2.2,3.4,5.2,7.1,1.0,31.72,28.4,657.3,0.0,52.2,2.11,40.3,844.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=17, tm_min=51, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,51,17,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 18:11:00,40.726158,-111.960709,1294.1,13.43,279.8,1.0,13.15,30.9,29.34,35.76,2.2,3.3,5.8,9.0,1.0,32.5,29.0,657.2,0.0,42.3,2.1,41.2,843.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=18, tm_min=11, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,11,18,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 18:31:00,40.703484,-111.977234,1296.3,0.0,167.8,1.0,12.97,31.15,29.39,34.47,1.8,2.4,3.7,5.8,1.0,32.78,28.8,656.8,0.0,51.4,2.12,41.7,843.2,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=18, tm_min=31, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,18,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 18:51:00,40.693394,-111.960556,1298.7,0.0,194.0,1.0,13.07,31.35,30.81,32.15,1.7,2.3,3.2,4.3,1.0,33.11,27.0,656.6,0.0,50.7,2.12,41.9,842.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=18, tm_min=51, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,51,18,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 19:11:00,40.725456,-111.981606,1302.9,18.93,265.8,1.0,13.08,31.61,30.12,31.51,1.6,2.3,3.2,3.5,1.0,33.22,28.2,656.7,0.0,56.4,2.11,42.2,842.9,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=19, tm_min=11, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,11,19,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 19:31:00,40.735775,-111.916832,1286.6,13.07,359.1,1.0,13.02,31.8,29.46,33.22,2.0,2.8,3.9,4.8,1.0,33.39,28.3,657.0,0.0,50.5,2.12,42.5,843.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=19, tm_min=31, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,19,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 19:51:00,40.76405,-111.909691,1290.5,0.0,173.2,1.0,13.12,31.17,29.12,31.85,1.5,2.1,2.8,3.5,1.0,33.22,27.4,656.9,0.0,58.6,2.12,42.4,843.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=19, tm_min=51, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,51,19,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 20:11:00,40.76405,-111.90966,1292.5,0.0,173.2,1.0,13.06,31.08,29.7,30.76,1.7,2.3,3.3,3.9,1.0,32.89,27.6,656.7,0.0,57.2,2.11,42.1,843.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=20, tm_min=11, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,11,20,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 20:31:00,40.73333,-111.916893,1292.8,13.27,179.0,1.0,13.06,31.73,30.89,28.32,1.7,2.5,3.9,5.4,1.0,33.11,27.6,656.7,0.0,53.8,2.12,42.3,842.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=20, tm_min=31, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,20,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 20:51:00,40.727448,-111.986481,1302.4,15.23,172.4,1.0,13.04,32.27,31.29,27.72,1.6,2.2,3.0,4.2,1.0,33.72,26.1,656.2,0.0,54.4,2.16,42.7,841.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=20, tm_min=51, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,51,20,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 21:11:00,40.69339,-111.960541,1292.0,0.0,197.3,1.0,12.96,32.74,32.09,27.92,1.6,2.3,2.9,4.1,1.0,34.11,27.1,655.6,0.0,56.4,2.13,43.2,841.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=21, tm_min=11, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,11,21,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 21:31:00,40.692963,-111.965012,1298.9,9.98,268.5,1.0,12.99,33.47,32.86,26.64,1.5,2.1,3.1,3.9,1.0,34.72,26.2,655.3,0.0,60.2,2.15,43.8,840.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=21, tm_min=31, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,21,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 21:51:00,40.730816,-111.973351,1281.8,0.0,112.3,1.0,13.03,34.03,32.84,26.1,1.7,2.5,3.5,5.2,1.0,35.28,25.4,655.7,0.0,62.3,2.1,44.3,841.7,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=21, tm_min=51, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,51,21,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 22:11:00,40.725922,-111.936104,1280.3,3.34,83.4,1.0,13.06,34.18,32.0,26.42,1.7,2.4,3.7,5.1,1.0,35.72,24.1,655.6,0.0,69.6,2.13,44.7,841.8,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=22, tm_min=11, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,11,22,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 22:31:00,40.763992,-111.909714,1290.2,0.0,176.7,1.0,13.02,34.35,32.94,24.47,1.6,2.2,3.2,3.6,1.0,35.78,23.5,655.9,0.0,60.0,2.13,44.9,842.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=22, tm_min=31, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,22,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 22:51:00,40.761723,-111.902679,1283.4,0.0,182.0,1.0,12.98,33.44,30.13,28.43,1.2,2.0,3.8,6.7,1.0,35.72,23.1,655.8,0.0,57.3,2.13,44.7,842.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=22, tm_min=51, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,51,22,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 23:11:00,40.729694,-111.958031,1298.1,1.95,177.2,1.0,13.06,32.64,30.24,28.53,1.3,3.2,7.0,11.9,1.0,35.11,24.1,655.9,0.0,58.6,2.12,44.0,842.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=23, tm_min=11, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,11,23,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-01 23:31:00,40.721844,-111.977318,1282.2,16.41,180.6,1.0,13.03,32.24,28.67,32.74,1.9,6.2,16.4,29.4,1.0,34.61,25.4,656.0,0.0,52.5,2.13,43.5,842.1,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=23, tm_min=31, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,31,23,BUS04,Good,< 12.00,6.00 - 8.00
2023-08-01 23:52:00,40.693344,-111.96064,1299.4,0.0,195.3,1.0,13.12,31.17,29.59,29.55,1.3,2.0,3.2,5.0,1.0,33.72,26.1,655.7,0.0,52.3,2.12,42.7,841.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=1, tm_hour=23, tm_min=52, tm_sec=0, tm_wday=1, tm_yday=213, tm_isdst=-1)",2023-08-01,2023,8,213,1,52,23,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-02 00:12:00,40.725609,-111.979958,1299.8,13.89,264.6,1.0,13.09,30.76,27.0,34.16,1.1,1.9,3.1,4.6,1.0,33.11,26.6,656.2,0.0,53.7,2.11,42.2,842.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=0, tm_min=12, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,12,0,BUS04,Good,< 12.00,< 2.00
2023-08-02 00:32:00,40.726124,-111.939003,1299.0,0.46,178.4,1.0,13.13,29.54,26.86,34.78,1.2,1.6,2.3,2.7,1.0,32.28,27.6,656.2,0.0,57.6,2.13,41.3,842.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=0, tm_min=32, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,32,0,BUS04,Good,< 12.00,< 2.00
2023-08-02 00:52:00,40.764,-111.909676,1298.2,0.0,171.3,1.0,13.11,29.07,27.6,29.03,1.0,1.3,1.8,2.6,1.0,31.5,26.0,656.2,0.0,54.8,2.12,40.5,842.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=0, tm_min=52, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,52,0,BUS04,Good,< 12.00,< 2.00
2023-08-02 01:12:00,40.764,-111.909698,1297.9,0.0,171.3,1.0,13.17,28.85,27.32,30.94,1.1,1.4,1.6,2.0,1.0,31.0,27.3,656.0,0.0,61.7,2.09,40.1,841.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=1, tm_min=12, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,12,1,BUS04,Good,< 12.00,< 2.00
2023-08-02 01:32:00,40.72604,-111.938721,1277.7,0.0,268.5,1.0,13.2,28.27,25.97,36.57,1.0,1.4,1.8,2.8,1.0,30.39,29.5,655.7,0.0,54.7,2.11,39.7,841.6,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=1, tm_min=32, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,32,1,BUS04,Good,< 12.00,< 2.00
2023-08-02 01:52:00,40.713837,-111.977203,1282.7,13.53,180.1,1.0,13.18,27.71,25.93,36.76,1.0,1.3,1.8,2.6,1.0,30.11,26.7,655.5,0.0,49.9,2.07,39.1,841.4,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=1, tm_min=52, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,52,1,BUS04,Good,< 12.00,< 2.00
2023-08-02 02:12:00,40.693386,-111.960587,1291.7,0.0,194.5,1.0,13.21,27.48,26.09,37.37,1.2,1.7,2.2,2.6,1.0,29.78,28.4,655.4,0.0,49.9,2.09,38.6,841.3,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=2, tm_min=12, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,12,2,BUS04,Good,< 12.00,< 2.00
2023-08-02 02:32:00,40.693363,-111.960579,1294.2,0.0,194.5,1.0,13.21,27.2,25.86,39.11,1.2,1.8,2.5,3.3,1.0,29.61,27.2,655.5,0.0,24.2,2.07,38.4,841.5,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=2, tm_min=32, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,32,2,BUS04,Good,< 12.00,< 2.00
2023-08-02 02:52:00,40.730537,-111.96817,1288.7,8.33,133.2,1.0,13.22,27.13,26.13,36.15,1.2,1.6,2.2,2.5,1.0,29.39,27.3,655.9,0.0,53.1,2.08,38.1,842.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=2, tm_min=52, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,52,2,BUS04,Good,< 12.00,< 2.00
2023-08-02 03:12:00,40.759144,-111.916786,1269.3,11.52,0.1,1.0,13.22,27.19,25.9,36.28,1.7,2.6,4.8,8.3,1.0,29.5,27.2,656.4,0.0,33.4,2.1,38.1,842.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=3, tm_min=12, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,12,3,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-02 03:39:00,40.761589,-111.910431,1266.0,0.0,0.0,1.0,13.3,27.56,26.59,35.11,1.3,2.1,3.3,4.2,1.0,29.28,26.8,656.4,0.0,-9999.0,2.09,36.4,842.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=3, tm_min=39, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,39,3,BUS04,Good,< 12.00,2.00 - 4.00
2023-08-02 06:32:00,40.761627,-111.910477,1254.8,0.0,22.6,1.0,13.27,25.66,24.39,58.48,1.5,2.9,4.5,5.1,1.0,27.39,30.9,658.1,0.0,46.9,2.05,32.3,845.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=8, tm_mday=2, tm_hour=6, tm_min=32, tm_sec=0, tm_wday=2, tm_yday=214, tm_isdst=-1)",2023-08-02,2023,8,214,2,32,6,BUS04,Good,< 12.00,2.00 - 4.00
