Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2023-09-01 04:27:00,40.760014,-111.910461,1318.2,0.67,254.4,1.0,13.52,32.74,30.7,17.81,8.0,2.0,33.0,16.0,865.8,0.0,-9999.0,2.5,34.7,803.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=27, tm_sec=0, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,27,4,BUS03,Good,< 12.00,8.00 - 10.00
2023-09-01 04:28:40,40.761238,-111.910179,1292.7,6.17,5.1,1.0,13.53,32.71,30.59,18.38,4.0,2.0,32.89,17.0,865.6,0.0,18.0,2.51,35.6,803.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=28, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,28,4,BUS03,Good,< 12.00,4.00 - 6.00
2023-09-01 04:30:20,40.7617,-111.910797,1296.8,0.0,132.6,1.0,13.52,32.67,30.5,18.21,4.0,2.0,32.89,17.0,865.6,0.0,21.5,2.51,36.4,803.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=30, tm_sec=20, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,30,4,BUS03,Good,< 12.00,4.00 - 6.00
2023-09-01 04:32:00,40.7617,-111.910797,1296.8,0.0,132.6,1.0,13.52,32.64,30.49,18.36,3.0,2.0,32.78,17.0,865.6,0.0,14.0,2.52,37.1,803.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=32, tm_sec=0, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,32,4,BUS03,Good,< 12.00,2.00 - 4.00
2023-09-01 04:33:40,40.7617,-111.910789,1296.7,0.0,132.6,1.0,13.52,32.63,30.51,18.24,3.0,2.0,32.89,16.0,865.7,0.0,16.9,2.53,37.8,803.3,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=33, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,33,4,BUS03,Good,< 12.00,2.00 - 4.00
2023-09-01 04:35:20,40.761723,-111.910828,1295.7,0.0,132.6,1.0,13.53,32.63,30.36,18.25,4.0,2.0,32.89,16.0,865.7,0.0,12.7,2.52,38.4,803.3,21.4,32.6,54.0,34.0,786.5,2.1,145.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=35, tm_sec=20, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,35,4,BUS03,Good,< 12.00,4.00 - 6.00
2023-09-01 04:37:00,40.761757,-111.910866,1294.5,0.0,132.6,1.0,13.53,32.62,30.35,18.24,3.0,2.0,32.89,16.0,865.9,0.0,16.4,2.51,38.9,803.3,17.0,27.7,44.7,34.0,786.4,2.13,145.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=37, tm_sec=0, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,37,4,BUS03,Good,< 12.00,2.00 - 4.00
2023-09-01 04:38:40,40.761745,-111.910927,1294.4,0.0,132.6,1.0,13.02,32.63,30.35,18.22,3.0,2.0,32.89,16.0,865.7,0.0,16.8,2.54,39.3,803.3,27.5,33.2,60.7,34.1,786.3,2.08,146.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=38, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,38,4,BUS03,Good,< 12.00,2.00 - 4.00
2023-09-01 04:40:20,40.761669,-111.91098,1292.8,0.0,132.6,1.0,13.53,32.64,30.37,18.18,3.0,2.0,33.0,16.0,865.7,0.0,19.4,2.54,39.8,803.4,25.3,35.4,60.7,34.1,786.4,2.09,145.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=40, tm_sec=20, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,40,4,BUS03,Good,< 12.00,2.00 - 4.00
2023-09-01 04:42:00,40.761681,-111.910828,1291.9,0.0,132.6,1.0,13.52,32.66,30.39,18.12,3.0,2.0,33.11,16.0,865.7,0.0,19.6,2.54,40.2,803.4,19.9,33.8,53.8,34.1,786.3,2.13,146.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=42, tm_sec=0, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,42,4,BUS03,Good,< 12.00,2.00 - 4.00
2023-09-01 04:43:40,40.761757,-111.910812,1290.3,0.0,51.8,1.0,13.52,32.68,30.39,18.12,3.0,2.0,33.11,16.0,865.8,0.0,25.0,2.56,40.5,803.4,17.7,25.7,43.4,34.1,786.2,2.08,147.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=43, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,43,4,BUS03,Good,< 12.00,2.00 - 4.00
2023-09-01 04:45:20,40.761814,-111.910927,1290.9,0.0,51.8,1.0,13.52,32.71,30.41,18.15,3.0,2.0,33.22,16.0,865.8,0.0,18.4,2.56,40.9,803.4,14.7,18.6,33.3,34.2,786.2,2.09,145.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=45, tm_sec=20, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,45,4,BUS03,Good,< 12.00,2.00 - 4.00
2023-09-01 04:47:00,40.761822,-111.910728,1292.3,0.0,64.2,1.0,13.53,32.74,30.41,18.16,2.0,2.0,33.28,16.0,865.9,0.0,29.2,2.54,41.2,803.4,12.2,18.0,30.2,34.2,786.3,2.13,146.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=47, tm_sec=0, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,47,4,BUS03,Good,< 12.00,2.00 - 4.00
2023-09-01 04:48:40,40.76186,-111.910767,1293.6,0.0,299.8,1.0,13.52,32.77,30.41,18.2,3.0,2.0,33.28,16.0,865.9,0.0,19.1,2.56,41.5,803.4,8.1,13.8,21.9,34.2,786.2,2.08,146.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=48, tm_sec=40, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,48,4,BUS03,Good,< 12.00,2.00 - 4.00
2023-09-01 04:50:20,40.761784,-111.910812,1293.3,0.0,299.8,1.0,13.53,32.81,30.4,18.21,2.0,2.0,33.39,16.0,865.8,0.0,17.4,2.54,41.7,803.4,9.5,16.1,25.7,34.3,786.3,2.09,145.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=9, tm_mday=1, tm_hour=4, tm_min=50, tm_sec=20, tm_wday=4, tm_yday=244, tm_isdst=-1)",2023-09-01,2023,9,244,1,50,4,BUS03,Good,< 12.00,2.00 - 4.00
