Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2022-07-01 00:00:00,40.765747,-111.909691,1271.9,-9999.0,-9999.0,-9999.0,13.29,40.16,34.22,18.03,3.0,2.0,39.0,13.0,871.3,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,0,0,BUS01,Good,< 12.00,2.00 - 4.00
2022-07-01 00:01:40,40.765797,-111.909691,1270.7,-9999.0,-9999.0,-9999.0,13.29,40.14,34.2,18.0,3.0,2.0,39.0,13.0,871.1,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=1, tm_sec=40, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,1,0,BUS01,Good,< 12.00,2.00 - 4.00
2022-07-01 00:03:20,40.765846,-111.909752,1266.2,-9999.0,-9999.0,-9999.0,13.28,40.13,34.08,17.92,3.0,2.0,39.0,13.0,871.3,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=3, tm_sec=20, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,3,0,BUS01,Good,< 12.00,2.00 - 4.00
2022-07-01 00:05:00,40.765682,-111.90976,1256.3,-9999.0,-9999.0,-9999.0,13.29,40.11,33.95,18.04,2.0,2.0,39.0,13.0,871.2,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=5, tm_sec=0, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,5,0,BUS01,Good,< 12.00,2.00 - 4.00
2022-07-01 00:06:40,40.765488,-111.909676,1257.3,-9999.0,-9999.0,-9999.0,13.28,40.08,33.83,18.04,3.0,2.0,38.89,13.0,871.2,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=6, tm_sec=40, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,6,0,BUS01,Good,< 12.00,2.00 - 4.00
2022-07-01 00:08:20,40.765854,-111.909683,1256.0,-9999.0,-9999.0,-9999.0,13.29,40.05,33.66,18.1,3.0,2.0,38.78,13.0,871.2,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=8, tm_sec=20, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,8,0,BUS01,Good,< 12.00,2.00 - 4.00
2022-07-01 00:10:00,40.765743,-111.909546,1263.3,-9999.0,-9999.0,-9999.0,13.29,40.02,33.58,18.45,3.0,2.0,38.78,13.0,871.1,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=10, tm_sec=0, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,10,0,BUS01,Good,< 12.00,2.00 - 4.00
2022-07-01 00:11:40,40.765717,-111.90963,1259.9,-9999.0,-9999.0,-9999.0,13.29,39.99,33.56,18.5,3.0,2.0,38.78,13.0,871.4,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=11, tm_sec=40, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,11,0,BUS01,Good,< 12.00,2.00 - 4.00
2022-07-01 00:13:20,40.765728,-111.909691,1268.3,-9999.0,-9999.0,-9999.0,13.29,39.95,33.51,18.44,3.0,2.0,38.78,13.0,871.2,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=13, tm_sec=20, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,13,0,BUS01,Good,< 12.00,2.00 - 4.00
2022-07-01 00:15:00,40.765774,-111.909645,1272.8,-9999.0,-9999.0,-9999.0,13.28,39.91,33.38,18.48,2.0,2.0,38.72,12.0,871.1,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,0,"time.struct_time(tm_year=2022, tm_mon=7, tm_mday=1, tm_hour=0, tm_min=15, tm_sec=0, tm_wday=4, tm_yday=182, tm_isdst=-1)",2022-07-01,2022,7,182,1,15,0,BUS01,Good,< 12.00,2.00 - 4.00
