Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2022-09-06 17:33:15,40.765739,-111.909798,1296.4,-9999.0,-9999.0,-9999.0,13.42,32.32,33.93,14.05,6.0,2.0,32.0,18.0,878.6,0.0,13.2,2.46,40.5,831.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=33, tm_sec=15, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,33,17,BUS01,Good,< 12.00,6.00 - 8.00
2022-09-06 17:34:55,40.765713,-111.909691,1293.1,-9999.0,-9999.0,-9999.0,13.43,32.48,34.03,13.87,4.0,2.0,32.11,18.0,878.5,0.0,21.8,2.45,40.8,831.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=34, tm_sec=55, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,34,17,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 17:36:35,40.765713,-111.909668,1277.6,-9999.0,-9999.0,-9999.0,13.42,32.64,34.13,14.69,6.0,2.0,32.22,18.0,878.7,0.0,22.6,2.44,41.0,831.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=36, tm_sec=35, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,36,17,BUS01,Good,< 12.00,6.00 - 8.00
2022-09-06 17:38:15,40.765759,-111.90966,1274.9,-9999.0,-9999.0,-9999.0,13.42,32.79,34.19,14.27,5.0,2.0,32.39,18.0,878.6,0.0,28.1,2.46,41.2,831.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=38, tm_sec=15, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,38,17,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 17:39:55,40.765846,-111.909599,1290.2,-9999.0,-9999.0,-9999.0,13.42,32.95,34.22,14.48,6.0,2.0,32.5,18.0,878.5,0.0,16.1,2.44,41.5,831.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=39, tm_sec=55, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,39,17,BUS01,Good,< 12.00,6.00 - 8.00
2022-09-06 17:41:35,40.765808,-111.909737,1316.0,-9999.0,-9999.0,-9999.0,13.42,33.1,34.31,14.75,6.0,2.0,32.61,18.0,878.5,0.0,4.4,2.43,41.7,831.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=41, tm_sec=35, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,41,17,BUS01,Good,< 12.00,6.00 - 8.00
2022-09-06 17:43:15,40.765903,-111.909698,1305.7,-9999.0,-9999.0,-9999.0,13.43,33.26,34.37,14.52,5.0,2.0,32.78,18.0,878.7,0.0,14.3,2.48,41.9,831.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=43, tm_sec=15, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,43,17,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 17:44:55,40.765877,-111.909843,1292.1,-9999.0,-9999.0,-9999.0,13.43,33.41,34.45,13.95,5.0,2.0,32.89,18.0,878.6,0.0,18.6,2.45,42.2,831.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=44, tm_sec=55, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,44,17,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 17:46:35,40.765701,-111.90979,1321.3,-9999.0,-9999.0,-9999.0,13.42,33.56,34.49,14.13,5.0,2.0,33.11,17.0,878.5,0.0,21.4,2.44,42.4,831.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=46, tm_sec=35, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,46,17,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 17:48:15,40.765778,-111.90979,1297.3,-9999.0,-9999.0,-9999.0,13.43,33.7,34.53,14.5,5.0,2.0,33.22,17.0,878.5,0.0,21.8,2.47,42.6,830.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=48, tm_sec=15, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,48,17,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 17:49:55,40.765678,-111.909843,1297.3,-9999.0,-9999.0,-9999.0,13.43,33.86,34.53,13.55,5.0,2.0,33.28,17.0,878.6,0.0,25.5,2.47,42.8,830.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=49, tm_sec=55, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,49,17,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 17:52:40,40.765759,-111.909798,1299.2,-9999.0,-9999.0,-9999.0,13.42,34.26,34.49,12.98,5.0,2.0,33.61,16.0,878.7,0.0,31.4,2.45,43.1,830.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=52, tm_sec=40, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,52,17,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 17:54:20,40.766006,-111.90979,1301.9,-9999.0,-9999.0,-9999.0,13.39,34.54,34.49,12.88,5.0,2.0,33.78,16.0,878.5,0.0,28.5,2.47,43.3,830.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=54, tm_sec=20, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,54,17,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 17:56:00,40.765888,-111.909813,1300.9,-9999.0,-9999.0,-9999.0,13.39,34.79,34.47,13.09,5.0,2.0,34.0,16.0,878.4,0.0,29.4,2.43,43.5,830.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=56, tm_sec=0, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,56,17,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 17:57:40,40.765862,-111.909691,1296.7,-9999.0,-9999.0,-9999.0,13.39,35.02,34.46,12.79,5.0,2.0,34.11,16.0,878.5,0.0,34.1,2.45,43.6,830.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=57, tm_sec=40, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,57,17,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 17:59:20,40.765953,-111.909637,1291.2,-9999.0,-9999.0,-9999.0,13.39,35.24,34.39,12.75,4.0,2.0,34.28,15.0,878.6,0.0,40.3,2.46,43.8,830.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=17, tm_min=59, tm_sec=20, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,59,17,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 18:01:00,40.765903,-111.909683,1307.5,-9999.0,-9999.0,-9999.0,13.39,35.43,34.39,12.73,5.0,2.0,34.39,15.0,878.5,0.0,33.3,2.48,44.0,830.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=18, tm_min=1, tm_sec=0, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,1,18,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 18:02:40,40.765717,-111.909653,1295.2,-9999.0,-9999.0,-9999.0,13.39,35.61,34.41,12.33,4.0,2.0,34.5,15.0,878.6,0.0,40.3,2.46,44.2,830.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=18, tm_min=2, tm_sec=40, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,2,18,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 18:04:20,40.765827,-111.9095,1292.3,-9999.0,-9999.0,-9999.0,13.39,35.78,34.47,11.69,4.0,2.0,34.61,15.0,878.6,0.0,46.2,2.48,44.3,830.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=18, tm_min=4, tm_sec=20, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,4,18,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 18:06:00,40.765808,-111.909637,1281.3,-9999.0,-9999.0,-9999.0,13.39,35.93,34.53,11.91,5.0,2.0,34.78,15.0,878.4,0.0,38.0,2.42,44.5,830.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=18, tm_min=6, tm_sec=0, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,6,18,BUS01,Good,< 12.00,4.00 - 6.00
2022-09-06 18:07:40,40.765717,-111.909462,1287.2,-9999.0,-9999.0,-9999.0,13.39,36.08,34.63,11.84,4.0,2.0,34.89,14.0,878.6,0.0,36.4,2.46,44.6,830.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0,1,"time.struct_time(tm_year=2022, tm_mon=9, tm_mday=6, tm_hour=18, tm_min=7, tm_sec=40, tm_wday=1, tm_yday=249, tm_isdst=-1)",2022-09-06,2022,9,249,6,7,18,BUS01,Good,< 12.00,4.00 - 6.00
