Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2023-02-01 00:00:00,40.765202,-111.909744,1292.4,-9999.0,-9999.0,-9999.0,13.95,7.57,-1.58,34.49,5.0,2.0,1.11,14.0,881.9,0.0,23.6,2.17,24.8,842.2,26.3,4780.0,0.0,0.0,17.5,0.8,1842.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,0,0,BUS02,Good,< 12.00,4.00 - 6.00
2023-02-01 00:01:40,40.765202,-111.909744,1292.3,-9999.0,-9999.0,-9999.0,13.95,7.41,-2.1,36.39,6.0,2.0,1.0,14.0,881.9,0.0,20.3,2.16,24.6,842.3,37.6,4800.0,0.0,0.0,17.3,0.8,1840.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=1, tm_sec=40, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,1,0,BUS02,Good,< 12.00,6.00 - 8.00
2023-02-01 00:04:25,40.765198,-111.909744,1291.9,-9999.0,-9999.0,-9999.0,13.95,7.16,-2.38,36.58,5.0,2.0,0.89,14.0,882.0,0.0,25.2,2.15,24.3,842.5,18.5,4833.0,0.0,0.0,17.0,0.8,1807.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=4, tm_sec=25, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,4,0,BUS02,Good,< 12.00,4.00 - 6.00
2023-02-01 00:06:05,40.765198,-111.909744,1291.6,-9999.0,-9999.0,-9999.0,13.95,7.0,-2.47,37.05,5.0,2.0,0.72,14.0,882.0,0.0,22.1,2.16,24.1,842.6,38.4,4853.0,0.0,0.0,16.8,0.8,1805.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=6, tm_sec=5, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,6,0,BUS02,Good,< 12.00,4.00 - 6.00
2023-02-01 00:07:45,40.765198,-111.909744,1291.2,-9999.0,-9999.0,-9999.0,13.95,6.84,-2.6,37.22,6.0,2.0,0.61,14.0,882.0,0.0,23.7,2.16,23.9,842.4,22.7,4873.0,0.0,0.0,16.7,0.8,1806.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=7, tm_sec=45, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,7,0,BUS02,Good,< 12.00,6.00 - 8.00
2023-02-01 00:09:25,40.765198,-111.909744,1290.9,-9999.0,-9999.0,-9999.0,13.96,6.7,-2.8,38.04,5.0,2.0,0.39,15.0,882.1,0.0,21.0,2.15,23.8,842.7,29.2,4893.0,0.0,0.0,16.5,0.8,1805.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=9, tm_sec=25, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,9,0,BUS02,Good,< 12.00,4.00 - 6.00
2023-02-01 00:11:05,40.765194,-111.909744,1290.6,-9999.0,-9999.0,-9999.0,13.95,6.55,-3.12,39.09,5.0,2.0,0.22,15.0,882.0,0.0,26.1,2.16,23.6,842.5,26.9,4913.0,0.0,0.0,16.3,0.8,1803.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=11, tm_sec=5, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,11,0,BUS02,Good,< 12.00,4.00 - 6.00
2023-02-01 00:12:45,40.765194,-111.909737,1290.3,-9999.0,-9999.0,-9999.0,13.95,6.41,-3.51,40.32,4.0,2.0,0.11,15.0,882.2,0.0,24.9,2.15,23.4,842.6,32.7,4933.0,0.0,0.0,16.2,0.8,1805.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=12, tm_sec=45, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,12,0,BUS02,Good,< 12.00,4.00 - 6.00
2023-02-01 00:14:25,40.765194,-111.909737,1290.1,-9999.0,-9999.0,-9999.0,13.95,6.26,-3.59,40.58,5.0,2.0,-0.11,15.0,882.1,0.0,28.0,2.16,23.3,842.7,16.4,4953.0,0.0,0.0,16.0,0.8,1801.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=14, tm_sec=25, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,14,0,BUS02,Good,< 12.00,4.00 - 6.00
2023-02-01 00:16:05,40.765194,-111.909729,1289.9,-9999.0,-9999.0,-9999.0,13.95,6.12,-3.69,41.04,5.0,2.0,-0.11,15.0,882.3,0.0,22.5,2.15,23.1,842.7,23.0,4973.0,0.0,0.0,15.8,0.8,1802.0,0.0,0,0,"time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=16, tm_sec=5, tm_wday=2, tm_yday=32, tm_isdst=-1)",2023-02-01,2023,2,32,1,16,0,BUS02,Good,< 12.00,4.00 - 6.00
