Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,Battery_Voltage_volts,Train_Box_Temperature_degC,Train_Top_Relative_Humidity_%,Train_Top_Temperature_degC,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2021-11-01 00:10:00,40.627254,-111.90596,1324.5,13.51,22.22,58.73,15.66,7.0,2.0,13.78,34.0,867.3,0.0,-9999.0,1.47,37.9,645.1,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=10, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,10,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:11:00,40.627254,-111.905952,1324.4,13.51,22.11,58.86,15.66,7.0,2.0,13.61,33.0,867.2,0.0,-9999.0,1.47,37.8,645.0,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=11, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,11,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:12:00,40.627251,-111.905952,1324.3,13.51,22.0,59.03,15.49,8.0,2.0,13.61,33.0,867.2,0.0,-9999.0,1.45,37.8,644.4,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=12, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,12,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:13:00,40.627251,-111.905945,1324.1,13.54,21.89,59.17,15.43,7.0,2.0,13.72,33.0,867.2,0.0,-9999.0,1.46,37.7,644.1,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=13, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,13,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:14:00,40.627251,-111.905945,1324.2,13.54,21.78,59.47,15.39,7.0,2.0,13.5,33.0,867.4,0.0,-9999.0,1.46,37.6,643.5,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=14, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,14,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:15:00,40.627251,-111.905945,1324.2,13.54,21.67,59.33,15.43,8.0,2.0,13.39,33.0,867.2,0.0,-9999.0,1.48,37.5,643.3,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=15, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,15,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:16:00,40.627254,-111.905945,1324.4,13.54,21.56,59.33,15.19,7.0,2.0,13.39,33.0,867.3,0.0,-9999.0,1.45,37.5,642.8,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=16, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,16,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:17:00,40.627254,-111.905945,1324.3,13.54,21.45,59.43,15.29,6.0,2.0,13.39,33.0,867.2,0.0,-9999.0,1.46,37.4,642.4,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=17, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,17,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:18:00,40.627254,-111.905945,1324.2,13.54,21.37,59.57,15.33,7.0,2.0,13.39,33.0,867.3,0.0,-9999.0,1.46,37.3,641.8,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=18, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,18,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:19:00,40.627258,-111.905937,1324.1,13.54,21.26,59.67,15.22,7.0,2.0,13.39,33.0,867.2,0.0,-9999.0,1.45,37.2,641.4,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=19, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,19,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:20:00,40.627262,-111.905937,1324.3,13.54,21.15,59.91,15.16,6.0,2.0,13.39,33.0,867.4,0.0,-9999.0,1.46,37.1,640.9,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=20, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,20,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:21:00,40.627262,-111.905945,1324.2,13.57,21.04,59.54,15.09,7.0,2.0,13.22,33.0,867.3,0.0,-9999.0,1.45,37.0,640.8,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=21, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,21,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:22:00,40.627266,-111.905945,1324.3,13.57,20.93,59.61,15.09,8.0,2.0,13.22,33.0,867.2,0.0,-9999.0,1.46,36.9,640.4,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=22, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,22,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:23:00,40.627266,-111.905945,1324.3,13.56,20.83,59.67,15.02,7.0,2.0,13.11,33.0,867.3,0.0,-9999.0,1.48,36.8,640.0,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=23, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,23,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:24:00,40.627266,-111.905945,1324.3,13.57,20.72,59.44,14.99,6.0,2.0,13.0,33.0,867.3,0.0,-9999.0,1.44,36.7,639.6,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=24, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,24,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:25:00,40.627266,-111.905945,1324.3,13.57,20.61,59.57,14.92,8.0,2.0,12.89,33.0,867.3,0.0,-9999.0,1.46,36.6,639.3,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=25, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,25,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:26:00,40.627266,-111.905945,1324.3,13.57,20.5,59.71,14.92,7.0,2.0,13.11,33.0,867.3,0.0,-9999.0,1.44,36.5,638.9,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=26, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,26,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:27:00,40.62727,-111.905937,1324.2,13.57,20.45,59.41,14.89,7.0,2.0,12.89,33.0,867.4,0.0,-9999.0,1.46,36.5,638.7,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=27, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,27,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:28:00,40.62727,-111.905937,1324.4,13.57,20.31,59.34,14.82,8.0,2.0,12.89,33.0,867.3,0.0,-9999.0,1.44,36.4,638.4,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=28, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,28,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:29:00,40.62727,-111.905937,1324.5,13.57,20.24,59.51,14.76,7.0,2.0,12.89,32.0,867.4,0.0,-9999.0,1.47,36.3,638.1,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=29, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,29,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:30:00,40.627274,-111.905937,1324.4,13.57,20.13,59.54,14.79,6.0,2.0,12.89,32.0,867.3,0.0,-9999.0,1.43,36.2,637.7,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=30, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,30,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:31:00,40.627277,-111.90593,1324.4,13.59,20.05,59.91,14.79,7.0,2.0,12.89,32.0,867.4,0.0,-9999.0,1.44,36.1,637.2,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=31, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,31,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:32:00,40.627277,-111.90593,1324.5,13.6,19.94,59.68,14.79,6.0,2.0,12.89,32.0,867.4,0.0,-9999.0,1.44,36.0,637.1,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=32, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,32,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:33:00,40.627281,-111.90593,1324.6,13.6,19.86,59.71,14.66,7.0,2.0,12.89,32.0,867.4,0.0,-9999.0,1.45,35.9,636.8,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=33, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,33,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:34:00,40.627281,-111.90593,1324.8,13.59,19.78,59.64,14.69,8.0,2.0,12.78,32.0,867.6,0.0,-9999.0,1.46,35.8,636.2,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=34, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,34,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:35:00,40.627285,-111.905937,1324.8,13.6,19.7,58.73,14.66,8.0,2.0,12.72,32.0,867.4,0.0,-9999.0,1.43,35.7,636.2,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=35, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,35,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:36:00,40.627289,-111.905937,1325.0,13.6,19.63,59.04,14.72,8.0,2.0,12.72,32.0,867.5,0.0,-9999.0,1.45,35.6,636.2,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=36, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,36,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:37:00,40.627289,-111.905945,1325.1,13.6,19.55,58.97,14.52,6.0,2.0,12.61,32.0,867.4,0.0,-9999.0,1.44,35.5,635.7,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=37, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,37,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:38:00,40.627289,-111.905945,1325.1,13.6,19.47,59.17,14.56,6.0,2.0,12.72,32.0,867.7,0.0,-9999.0,1.44,35.4,635.5,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=38, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,38,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:39:00,40.627293,-111.905945,1325.0,13.6,19.36,59.14,14.52,8.0,2.0,12.72,32.0,867.6,0.0,-9999.0,1.41,35.3,635.3,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=39, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,39,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:40:00,40.627289,-111.905945,1324.8,13.59,19.31,59.17,14.56,6.0,2.0,12.78,32.0,867.6,0.0,-9999.0,1.46,35.2,635.0,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=40, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,40,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:41:00,40.627293,-111.905945,1325.0,13.63,19.23,59.27,14.59,6.0,2.0,12.72,32.0,867.7,0.0,-9999.0,1.45,35.2,634.6,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=41, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,41,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:42:00,40.627296,-111.905945,1325.1,13.63,19.15,59.17,14.46,6.0,2.0,12.72,32.0,867.5,0.0,-9999.0,1.44,35.1,634.4,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=42, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,42,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:43:00,40.627296,-111.905945,1325.1,13.63,19.08,59.44,14.59,6.0,2.0,12.72,32.0,867.4,0.0,-9999.0,1.43,35.0,634.1,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=43, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,43,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:44:00,40.627296,-111.905945,1325.1,13.63,19.0,59.27,14.39,6.0,2.0,12.61,32.0,867.5,0.0,-9999.0,1.45,34.9,633.8,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=44, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,44,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:45:00,40.6273,-111.905945,1325.1,13.63,18.95,59.44,14.35,6.0,2.0,12.61,32.0,867.5,0.0,-9999.0,1.42,34.8,633.7,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=45, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,45,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:46:00,40.627304,-111.905945,1325.1,13.63,18.87,59.51,14.46,7.0,2.0,12.61,32.0,867.7,0.0,-9999.0,1.42,34.7,633.3,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=46, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,46,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:47:00,40.627308,-111.905945,1325.2,13.63,18.79,59.24,14.25,7.0,2.0,12.61,32.0,867.5,0.0,-9999.0,1.44,34.6,633.1,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=47, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,47,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:48:00,40.627308,-111.905937,1325.2,13.63,18.74,59.31,14.46,9.0,2.0,12.61,32.0,867.7,0.0,-9999.0,1.43,34.5,632.9,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=48, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,48,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:49:00,40.627304,-111.905937,1325.4,13.63,18.66,59.31,14.32,7.0,2.0,12.61,32.0,867.7,0.0,-9999.0,1.42,34.5,632.4,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=49, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,49,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:50:00,40.627304,-111.905937,1325.3,13.63,18.58,59.38,14.32,7.0,2.0,12.72,32.0,867.8,0.0,-9999.0,1.42,34.4,632.0,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=50, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,50,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:51:00,40.627308,-111.905937,1325.2,13.62,18.53,59.44,14.42,7.0,2.0,12.72,32.0,867.6,0.0,-9999.0,1.43,34.3,632.0,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=51, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,51,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:52:00,40.627312,-111.905937,1325.1,13.62,18.48,59.34,14.32,8.0,2.0,12.78,32.0,867.6,0.0,-9999.0,1.41,34.2,631.2,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=52, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,52,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:53:00,40.627312,-111.905945,1325.0,13.65,18.43,59.54,14.29,8.0,2.0,12.89,32.0,867.5,0.0,-9999.0,1.42,34.1,631.2,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=53, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,53,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:54:00,40.627312,-111.905945,1324.8,13.66,18.38,59.51,14.29,7.0,2.0,13.0,32.0,867.6,0.0,-9999.0,1.42,34.1,631.0,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=54, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,54,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:55:00,40.627316,-111.905945,1325.0,13.66,18.3,59.44,14.32,9.0,2.0,12.78,32.0,867.6,0.0,-9999.0,1.43,34.0,630.7,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=55, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,55,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:56:00,40.627316,-111.905945,1325.3,13.66,18.25,59.44,14.29,8.0,2.0,12.78,32.0,867.8,0.0,-9999.0,1.43,33.9,630.7,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=56, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,56,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:57:00,40.627319,-111.905937,1325.7,13.66,18.2,59.17,14.39,7.0,2.0,12.89,32.0,867.7,0.0,-9999.0,1.42,33.8,630.3,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=57, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,57,0,TRX03,Good,< 12.00,6.00 - 8.00
2021-11-01 00:58:00,40.627319,-111.905945,1325.8,13.66,18.15,58.9,14.22,8.0,2.0,13.0,31.0,867.7,0.0,-9999.0,1.43,33.7,630.2,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=58, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,58,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 00:59:00,40.627323,-111.905945,1325.8,13.66,18.1,58.77,14.32,8.0,2.0,12.72,31.0,867.9,0.0,-9999.0,1.42,33.7,629.7,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=0, tm_min=59, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,59,0,TRX03,Good,< 12.00,8.00 - 10.00
2021-11-01 01:00:00,40.627327,-111.905945,1325.8,13.66,18.05,58.67,14.46,9.0,2.0,13.0,31.0,867.6,0.0,-9999.0,1.44,33.6,629.5,0,0,"time.struct_time(tm_year=2021, tm_mon=11, tm_mday=1, tm_hour=1, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=305, tm_isdst=-1)",2021-11-01,2021,11,305,1,0,1,TRX03,Good,< 12.00,8.00 - 10.00
