Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,Battery_Voltage_volts,Train_Box_Temperature_degC,Train_Top_Relative_Humidity_%,Train_Top_Temperature_degC,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2018-11-19 19:07:24,40.722546,-111.919083,1313.4,13.69,20.72,-9999.0,-9999.0,4.0,2.0,19.5,19.0,881.5,0.0,2.0,2.15,27.5,834.7,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=7, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,7,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:08:24,40.722443,-111.91906,1317.3,13.68,20.77,-9999.0,-9999.0,4.0,2.0,19.5,19.0,881.4,0.0,4.5,2.14,27.9,834.7,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=8, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,8,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:09:24,40.722301,-111.91893,1321.5,13.69,20.8,-9999.0,-9999.0,4.0,2.0,19.61,19.0,881.4,0.0,4.6,2.13,28.2,834.7,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=9, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,9,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:10:24,40.722034,-111.918915,1316.6,13.68,20.83,-9999.0,-9999.0,4.0,2.0,19.61,20.0,881.6,0.0,2.7,2.13,28.5,834.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=10, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,10,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:11:24,40.722424,-111.919022,1322.6,13.69,20.88,-9999.0,-9999.0,4.0,2.0,19.61,20.0,881.4,0.0,4.5,2.15,28.8,834.7,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=11, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,11,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:12:24,40.722664,-111.918999,1314.7,13.69,20.93,-9999.0,-9999.0,4.0,2.0,19.72,20.0,881.4,0.0,2.6,2.15,29.1,834.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=12, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,12,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:13:24,40.722553,-111.919044,1313.8,13.69,20.96,-9999.0,-9999.0,3.0,2.0,19.72,19.0,881.3,0.0,4.2,2.14,29.3,834.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=13, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,13,19,TRX02,Good,< 12.00,2.00 - 4.00
2018-11-19 19:14:24,40.722271,-111.919029,1311.9,13.69,21.02,-9999.0,-9999.0,3.0,2.0,19.72,19.0,881.3,0.0,2.2,2.14,29.6,834.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=14, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,14,19,TRX02,Good,< 12.00,2.00 - 4.00
2018-11-19 19:15:24,40.722134,-111.918846,1304.5,13.69,21.04,-9999.0,-9999.0,4.0,2.0,19.78,19.0,881.2,0.0,0.6,2.16,29.9,834.6,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=15, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,15,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:16:24,40.722294,-111.918938,1302.9,13.69,21.1,-9999.0,-9999.0,5.0,2.0,19.78,21.0,881.3,0.0,3.4,2.15,30.1,834.5,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=16, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,16,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:17:24,40.722385,-111.91906,1298.5,13.69,21.12,-9999.0,-9999.0,7.0,2.0,19.89,20.0,881.3,0.0,5.0,2.16,30.4,834.5,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=17, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,17,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:18:24,40.722492,-111.919174,1295.6,13.68,21.15,-9999.0,-9999.0,5.0,2.0,20.0,20.0,881.3,0.0,2.8,2.15,30.6,834.5,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=18, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,18,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:19:24,40.72263,-111.91909,1294.1,13.69,21.21,-9999.0,-9999.0,6.0,2.0,20.11,21.0,881.3,0.0,3.1,2.14,30.8,834.5,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=19, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,19,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:20:24,40.72261,-111.919083,1298.4,13.69,21.23,-9999.0,-9999.0,4.0,2.0,20.22,21.0,881.4,0.0,6.0,2.16,31.0,834.5,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=20, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,20,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:21:24,40.722633,-111.919067,1294.1,13.69,21.29,-9999.0,-9999.0,5.0,2.0,20.22,20.0,881.3,0.0,4.5,2.16,31.2,834.4,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=21, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,21,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:22:24,40.72263,-111.91909,1297.4,13.69,21.31,-9999.0,-9999.0,5.0,2.0,20.28,19.0,881.2,0.0,1.3,2.15,31.4,834.4,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=22, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,22,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:23:24,40.722561,-111.919113,1295.0,13.7,21.34,-9999.0,-9999.0,9.0,2.0,20.39,20.0,881.2,0.0,1.0,2.16,31.6,834.3,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=23, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,23,19,TRX02,Good,< 12.00,8.00 - 10.00
2018-11-19 19:24:24,40.722668,-111.91922,1299.2,13.69,21.4,-9999.0,-9999.0,5.0,2.0,20.28,20.0,881.2,0.0,2.8,2.17,31.8,834.3,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=24, tm_sec=24, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,24,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:31:38,40.722424,-111.918991,1296.9,13.7,21.62,-9999.0,-9999.0,6.0,2.0,21.11,19.0,881.3,0.0,3.1,2.17,33.1,834.2,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=31, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,31,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:32:38,40.722488,-111.919098,1296.2,13.7,21.64,-9999.0,-9999.0,7.0,2.0,21.0,18.0,881.2,0.0,4.2,2.17,33.2,834.2,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=32, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,32,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:33:38,40.722591,-111.919189,1300.6,13.69,21.67,-9999.0,-9999.0,6.0,2.0,20.89,17.0,881.1,0.0,2.2,2.17,33.3,834.2,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=33, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,33,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:34:38,40.722584,-111.919281,1302.4,13.69,21.7,-9999.0,-9999.0,7.0,2.0,20.78,18.0,881.0,0.0,5.0,2.17,33.5,834.2,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=34, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,34,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:35:38,40.722656,-111.919296,1303.0,13.68,21.7,-9999.0,-9999.0,6.0,2.0,20.78,18.0,881.2,0.0,2.3,2.17,33.6,834.2,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=35, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,35,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:36:38,40.72271,-111.91935,1307.8,13.69,21.75,-9999.0,-9999.0,6.0,2.0,20.78,17.0,881.1,0.0,2.5,2.17,33.7,834.2,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=36, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,36,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:37:38,40.722614,-111.919479,1304.7,13.69,21.75,-9999.0,-9999.0,5.0,2.0,20.72,17.0,880.9,0.0,1.6,2.16,33.9,834.1,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=37, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,37,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:38:38,40.722672,-111.919319,1309.4,13.68,21.75,-9999.0,-9999.0,5.0,2.0,20.72,17.0,881.1,0.0,0.9,2.16,34.0,834.1,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=38, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,38,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:39:38,40.722736,-111.91925,1308.4,13.68,21.81,-9999.0,-9999.0,6.0,2.0,20.78,17.0,880.9,0.0,1.7,2.17,34.1,834.0,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=39, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,39,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:40:38,40.722759,-111.919281,1301.3,13.68,21.81,-9999.0,-9999.0,8.0,2.0,20.72,17.0,880.9,0.0,0.2,2.18,34.2,834.1,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=40, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,40,19,TRX02,Good,< 12.00,8.00 - 10.00
2018-11-19 19:41:38,40.722801,-111.919273,1298.1,13.69,21.84,-9999.0,-9999.0,7.0,2.0,20.72,17.0,880.8,0.0,0.2,2.17,34.4,834.0,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=41, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,41,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:42:38,40.722736,-111.919334,1291.1,13.69,21.86,-9999.0,-9999.0,6.0,2.0,20.72,16.0,880.8,0.0,3.7,2.17,34.5,834.0,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=42, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,42,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:43:38,40.722752,-111.919258,1290.2,13.68,21.86,-9999.0,-9999.0,7.0,2.0,20.78,16.0,880.9,0.0,3.3,2.17,34.6,834.0,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=43, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,43,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:44:38,40.722721,-111.919228,1290.2,13.69,21.89,-9999.0,-9999.0,8.0,2.0,20.78,19.0,880.7,0.0,4.0,2.17,34.7,834.0,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=44, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,44,19,TRX02,Good,< 12.00,8.00 - 10.00
2018-11-19 19:45:38,40.722736,-111.919235,1290.3,13.68,21.92,-9999.0,-9999.0,6.0,2.0,20.78,17.0,880.8,0.0,2.8,2.18,34.8,833.9,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=45, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,45,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:46:38,40.72271,-111.919258,1291.1,13.69,21.95,-9999.0,-9999.0,6.0,2.0,20.78,17.0,881.0,0.0,4.2,2.18,34.9,834.0,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=46, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,46,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:47:38,40.72271,-111.919289,1290.1,13.69,21.97,-9999.0,-9999.0,8.0,2.0,20.89,16.0,880.8,0.0,4.1,2.18,35.0,833.9,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=47, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,47,19,TRX02,Good,< 12.00,8.00 - 10.00
2018-11-19 19:48:38,40.722633,-111.919228,1287.8,13.66,21.97,-9999.0,-9999.0,5.0,2.0,20.89,16.0,880.7,0.0,2.3,2.19,35.0,833.9,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=48, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,48,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:49:38,40.722668,-111.919174,1287.0,13.66,22.0,-9999.0,-9999.0,6.0,2.0,20.89,16.0,880.8,0.0,2.8,2.16,35.1,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=49, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,49,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:50:38,40.722622,-111.919159,1287.0,13.65,22.03,-9999.0,-9999.0,5.0,2.0,20.89,16.0,880.7,0.0,2.8,2.18,35.2,833.9,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=50, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,50,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:51:38,40.722656,-111.91922,1287.1,13.66,22.03,-9999.0,-9999.0,5.0,2.0,20.89,16.0,880.7,0.0,3.5,2.16,35.3,833.9,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=51, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,51,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:52:38,40.722618,-111.919365,1287.1,13.66,22.06,-9999.0,-9999.0,7.0,2.0,20.89,16.0,880.7,0.0,5.6,2.19,35.4,833.9,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=52, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,52,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:53:38,40.722767,-111.919189,1286.2,13.66,22.08,-9999.0,-9999.0,6.0,2.0,20.89,16.0,880.9,0.0,0.2,2.17,35.5,833.9,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=53, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,53,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:54:38,40.722927,-111.919014,1286.2,13.66,22.08,-9999.0,-9999.0,7.0,2.0,20.89,16.0,880.8,0.0,2.8,2.19,35.6,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=54, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,54,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:55:38,40.722736,-111.919144,1288.4,13.65,22.08,-9999.0,-9999.0,5.0,2.0,20.89,16.0,880.7,0.0,0.4,2.17,35.6,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=55, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,55,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:56:38,40.722816,-111.919273,1289.9,13.66,22.11,-9999.0,-9999.0,6.0,2.0,21.0,16.0,880.8,0.0,3.2,2.19,35.7,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=56, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,56,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:57:38,40.722797,-111.919266,1289.8,13.66,22.14,-9999.0,-9999.0,5.0,2.0,21.0,16.0,880.7,0.0,3.8,2.17,35.8,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=57, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,57,19,TRX02,Good,< 12.00,4.00 - 6.00
2018-11-19 19:58:38,40.722874,-111.91909,1288.1,13.66,22.14,-9999.0,-9999.0,6.0,2.0,21.0,16.0,880.6,0.0,1.9,2.19,35.8,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=58, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,58,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 19:59:38,40.722713,-111.919083,1287.6,13.66,22.17,-9999.0,-9999.0,6.0,2.0,21.0,16.0,880.5,0.0,3.9,2.21,35.9,833.7,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=59, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,59,19,TRX02,Good,< 12.00,6.00 - 8.00
2018-11-19 20:00:38,40.722786,-111.918991,1286.0,13.65,22.19,-9999.0,-9999.0,6.0,2.0,20.89,15.0,880.7,0.0,2.9,2.17,36.0,833.8,0,0,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=0, tm_sec=38, tm_wday=0, tm_yday=323, tm_isdst=-1)",2018-11-19,2018,11,323,19,0,20,TRX02,Good,< 12.00,6.00 - 8.00
