Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,GPS_Speed_m/s,GPS_Direction_deg,GPS_RMC_Valid_binary,Battery_Voltage_volts,Bus_Box_Temperature_degC,Bus_Top_Temperature_degC,Bus_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,2B405_NO_Concentration_ppbv,2B405_NO2_Concentration_ppbv,2B405_NOX_Concentration_ppbv,2B405_Internal_Air_Temperature_degC,2B405_Internal_Air_Pressure_hpa,2B405_Air_Flow_Rate_L/min,2B405_Cell_O3_Flow_Rate_mL/min,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,GPS_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2023-01-20 18:49:05,40.766006,-111.909973,1314.8,-9999.0,-9999.0,-9999.0,13.66,22.9,28.0,7.74,9.0,2.0,25.0,17.0,877.9,0.0,8.6,2.33,30.4,687.9,16.6,27.4,44.0,18.4,817.9,1.87,110.8,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=18, tm_min=49, tm_sec=5, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,49,18,BUS03,Good,< 12.00,8.00 - 10.00
2023-01-20 18:50:45,40.766178,-111.910408,1292.9,-9999.0,-9999.0,-9999.0,13.66,23.05,23.8,10.76,3.0,2.0,24.78,16.0,877.7,0.0,25.6,2.35,30.9,687.2,8.8,78.9,87.6,18.6,818.0,1.85,110.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=18, tm_min=50, tm_sec=45, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,50,18,BUS03,Good,< 12.00,2.00 - 4.00
2023-01-20 18:52:25,40.766113,-111.909782,1436.8,-9999.0,-9999.0,-9999.0,13.7,23.05,20.69,13.06,4.0,2.0,24.5,15.0,877.6,0.0,18.3,2.35,31.3,687.4,24.6,14.5,39.1,18.8,817.9,1.85,109.4,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=18, tm_min=52, tm_sec=25, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,52,18,BUS03,Good,< 12.00,4.00 - 6.00
2023-01-20 18:54:05,40.766098,-111.910019,1450.0,-9999.0,-9999.0,-9999.0,13.7,22.98,16.86,17.9,3.0,2.0,24.0,15.0,877.8,0.0,15.3,2.35,31.8,687.7,6.0,6.9,12.9,18.9,817.8,1.87,110.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=18, tm_min=54, tm_sec=5, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,54,18,BUS03,Good,< 12.00,2.00 - 4.00
2023-01-20 18:55:45,40.76606,-111.909843,1409.8,-9999.0,-9999.0,-9999.0,13.7,22.85,14.85,20.84,3.0,2.0,23.5,15.0,877.5,0.0,16.8,2.36,32.1,687.8,3.2,9.1,12.3,19.1,817.8,1.85,110.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=18, tm_min=55, tm_sec=45, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,55,18,BUS03,Good,< 12.00,2.00 - 4.00
2023-01-20 18:57:25,40.76606,-111.909904,1402.3,-9999.0,-9999.0,-9999.0,13.7,22.66,14.29,19.44,2.0,2.0,23.0,14.0,877.5,0.0,27.2,2.36,32.5,688.0,5.6,7.8,13.5,19.3,817.7,1.85,109.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=18, tm_min=57, tm_sec=25, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,57,18,BUS03,Good,< 12.00,2.00 - 4.00
2023-01-20 19:00:15,40.766254,-111.909782,1380.6,-9999.0,-9999.0,-9999.0,13.74,22.24,13.44,19.42,3.0,2.0,22.22,14.0,877.5,0.0,20.7,2.36,32.9,688.3,5.7,7.3,13.0,19.5,817.7,1.85,111.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=19, tm_min=0, tm_sec=15, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,0,19,BUS03,Good,< 12.00,2.00 - 4.00
2023-01-20 19:01:55,40.766228,-111.909775,1375.8,-9999.0,-9999.0,-9999.0,13.74,21.96,12.99,20.36,2.0,2.0,21.78,13.0,877.5,0.0,23.8,2.38,33.1,688.5,4.7,5.7,10.4,19.7,817.7,1.85,109.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=19, tm_min=1, tm_sec=55, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,1,19,BUS03,Good,< 12.00,2.00 - 4.00
2023-01-20 19:03:35,40.766174,-111.909737,1375.1,-9999.0,-9999.0,-9999.0,13.74,21.67,12.55,20.49,3.0,2.0,21.28,13.0,877.7,0.0,25.0,2.37,33.3,688.6,3.1,3.7,6.8,19.8,817.7,1.88,110.7,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=19, tm_min=3, tm_sec=35, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,3,19,BUS03,Good,< 12.00,2.00 - 4.00
2023-01-20 19:05:15,40.766159,-111.909737,1373.2,-9999.0,-9999.0,-9999.0,13.76,21.37,12.19,21.0,3.0,2.0,20.89,13.0,877.5,0.0,16.0,2.37,33.5,688.7,6.4,5.8,12.2,19.9,817.7,1.86,111.0,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=19, tm_min=5, tm_sec=15, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,5,19,BUS03,Good,< 12.00,2.00 - 4.00
2023-01-20 19:06:55,40.766041,-111.909752,1372.3,-9999.0,-9999.0,-9999.0,13.76,21.08,11.16,20.98,2.0,2.0,20.61,13.0,877.6,0.0,20.0,2.37,33.6,688.9,42.0,16.1,58.1,20.0,817.7,1.86,109.6,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=19, tm_min=6, tm_sec=55, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,6,19,BUS03,Good,< 12.00,2.00 - 4.00
2023-01-20 19:08:35,40.766022,-111.909691,1365.1,-9999.0,-9999.0,-9999.0,13.76,20.81,10.38,22.65,2.0,2.0,20.28,13.0,877.7,0.0,21.6,2.38,33.7,688.9,34.7,15.7,50.4,20.2,817.6,1.88,110.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=19, tm_min=8, tm_sec=35, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,8,19,BUS03,Good,< 12.00,2.00 - 4.00
2023-01-20 19:10:15,40.766041,-111.909782,1360.8,-9999.0,-9999.0,-9999.0,13.76,20.54,10.19,22.12,2.0,2.0,20.0,12.0,877.5,0.0,22.9,2.36,33.8,689.0,4.3,6.6,10.9,20.3,817.7,1.86,111.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=19, tm_min=10, tm_sec=15, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,10,19,BUS03,Good,< 12.00,2.00 - 4.00
2023-01-20 19:11:55,40.766048,-111.909821,1359.2,-9999.0,-9999.0,-9999.0,13.76,20.28,10.01,22.87,2.0,2.0,19.78,12.0,877.6,0.0,22.7,2.37,33.8,689.0,8.0,9.7,17.7,20.4,817.6,1.86,109.9,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=19, tm_min=11, tm_sec=55, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,11,19,BUS03,Good,< 12.00,2.00 - 4.00
2023-01-20 19:13:35,40.766136,-111.90979,1360.5,-9999.0,-9999.0,-9999.0,13.76,20.02,10.03,23.66,3.0,2.0,19.5,12.0,877.6,0.0,20.4,2.38,33.8,689.1,11.7,12.3,24.0,20.5,817.6,1.89,111.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=19, tm_min=13, tm_sec=35, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,13,19,BUS03,Good,< 12.00,2.00 - 4.00
2023-01-20 19:15:15,40.766045,-111.909813,1359.3,-9999.0,-9999.0,-9999.0,13.76,19.76,9.99,24.42,4.0,2.0,19.22,12.0,877.5,0.0,26.3,2.38,33.9,689.2,8.9,10.6,19.5,20.6,817.7,1.86,111.3,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=19, tm_min=15, tm_sec=15, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,15,19,BUS03,Good,< 12.00,4.00 - 6.00
2023-01-20 19:16:55,40.765965,-111.909859,1353.2,-9999.0,-9999.0,-9999.0,13.8,19.5,10.03,23.9,3.0,2.0,18.89,12.0,877.6,0.0,20.0,2.36,33.8,689.2,7.4,6.8,14.2,20.7,817.7,1.87,110.1,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=19, tm_min=16, tm_sec=55, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,16,19,BUS03,Good,< 12.00,2.00 - 4.00
2023-01-20 19:18:35,40.766209,-111.909714,1348.6,-9999.0,-9999.0,-9999.0,13.8,19.24,10.0,24.31,4.0,2.0,18.61,12.0,877.5,0.0,24.4,2.38,33.8,689.2,7.2,5.9,13.1,20.7,817.7,1.89,111.2,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=19, tm_min=18, tm_sec=35, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,18,19,BUS03,Good,< 12.00,4.00 - 6.00
2023-01-20 19:20:15,40.766281,-111.90979,1339.7,-9999.0,-9999.0,-9999.0,13.8,18.99,9.77,24.3,3.0,2.0,18.39,12.0,877.5,0.0,29.6,2.37,33.8,689.3,4.3,7.1,11.4,20.8,817.7,1.87,111.5,0.0,0,1,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=20, tm_hour=19, tm_min=20, tm_sec=15, tm_wday=4, tm_yday=20, tm_isdst=-1)",2023-01-20,2023,1,20,20,20,19,BUS03,Good,< 12.00,2.00 - 4.00
